Canada,
Lat,Lon
42.3575,-82.940555
42.396945,-82.841382
42.418045,-82.801246
42.442909,-82.769173
42.483327,-82.73
42.508327,-82.704455
42.5453,-82.662655
42.555754,-82.618191
42.563745,-82.579036
42.599436,-82.535827
42.627636,-82.517364
42.719154,-82.484727
42.760827,-82.472918
42.796382,-82.474091
42.826382,-82.481527
42.901382,-82.463482
43.018636,-82.418782
43.049164,-82.404173
43.210545,-82.322236
43.346382,-82.252791
43.391382,-82.228882
43.553045,-82.146118
43.585264,-82.130282
43.952218,-82.214446
44.460818,-82.331682
44.882764,-82.430555
45.355827,-82.543064
45.3961,-82.629991
45.411936,-82.665009
45.541936,-82.954182
45.585264,-83.050827
45.612773,-83.112209
45.683327,-83.270846
45.785,-83.500291
45.827218,-83.597782
45.918054,-83.5239
45.961664,-83.487782
46.011936,-83.447773
46.040136,-83.479018
46.101936,-83.572082
46.114154,-83.596118
46.1211,-83.619164
46.1261,-83.663055
46.125545,-83.838336
46.094618,-83.890546
46.070564,-83.923755
46.070482,-83.954318
46.203045,-84.076673
46.220273,-84.089718
46.240273,-84.1025
46.394164,-84.157646
46.425,-84.160282
46.445264,-84.154446
46.465691,-84.144582
46.507073,-84.120064
46.529436,-84.125346
46.546664,-84.192764
46.508609,-84.408618
46.501664,-84.431382
46.483745,-84.458064
46.4602,-84.483955
46.460273,-84.521255
46.466382,-84.565
46.653045,-84.775009
46.689709,-84.787782
46.748327,-84.806946
46.806936,-84.825564
46.829164,-84.832782
46.905818,-84.864582
46.9286,-84.9175
47.111664,-85.354446
47.157209,-85.464173
47.270827,-85.738891
47.312209,-85.839718
47.383882,-86.014727
47.398882,-86.051391
47.567218,-86.466664
47.608327,-86.568891
47.734718,-86.884446
47.860273,-87.2014
47.915545,-87.341673
47.955827,-87.444718
48.244154,-88.188327
48.312209,-88.368055
48.264164,-88.645555
48.255554,-88.691664
48.139164,-88.974164
47.993045,-89.323336
47.979718,-89.356655
48.003327,-89.447773
48.003164,-89.493127
48.002254,-89.572918
48.011864,-89.606382
48.029573,-89.755564
48.011664,-89.8389
48.000827,-89.8625
47.990618,-89.899791
48.025273,-89.994236
48.069718,-90.032773
48.106454,-90.065555
48.121445,-90.146518
48.113054,-90.28
48.092773,-90.749864
48.103745,-90.7739
48.204464,-90.8358
48.227073,-90.835209
48.2375,-90.868609
48.236654,-90.898055
48.2286,-90.928327
48.214718,-90.969164
48.154991,-91.1261
48.144154,-91.149173
48.115,-91.192491
48.0836,-91.240555
48.072627,-91.276391
48.069436,-91.318609
48.068054,-91.347227
48.058882,-91.3868
48.041109,-91.418336
48.057773,-91.462782
48.093045,-91.573627
48.098345,-91.645146
48.144718,-91.6875
48.191373,-91.740136
48.194709,-91.783891
48.203882,-91.850555
48.230545,-91.940282
48.240536,-91.963718
48.261245,-91.9918
48.280964,-92.008064
48.304436,-92.014164
48.345336,-92.039373
48.357218,-92.141682
48.356654,-92.162218
48.346936,-92.257236
48.334991,-92.276809
48.299364,-92.299791
48.269991,-92.286109
48.248864,-92.291409
48.234164,-92.331682
48.231727,-92.359855
48.311664,-92.426391
48.394154,-92.455273
48.441373,-92.582227
48.485264,-92.697773
48.541382,-92.715291
48.622627,-92.951318
48.640545,-93.245
48.629154,-93.3157
48.608609,-93.408336
48.584327,-93.454064
48.551727,-93.464236
48.538609,-93.496255
48.515136,-93.6607
48.513882,-93.724164
48.517082,-93.785836
48.531864,-93.804791
48.586245,-93.818891
48.616382,-93.833955
48.628609,-93.858746
48.630273,-93.882918
48.638045,-94.063891
48.641109,-94.111936
48.642773,-94.134173
48.661,-94.247891
48.695891,-94.267364
48.707218,-94.298473
48.710827,-94.400355
48.701936,-94.433318
48.694991,-94.461046
48.696936,-94.500836
48.701936,-94.5239
48.724436,-94.605836
48.7411,-94.640418
48.778736,-94.694991
48.7968,-94.708055
48.858,-94.707036
48.902491,-94.700982
48.933182,-94.705836
48.974709,-94.718609
48.996936,-94.73
49.0286,-94.745273
49.075554,-94.766955
49.157491,-94.798336
49.186664,-94.805691
49.305545,-94.817782
49.358536,-94.931964
49.360973,-94.962091
49.3575,-94.998609
49.3575,-95.025836
49.359591,-95.081864
49.365,-95.120836
49.371654,-95.1425
49.376654,-95.152791
49.366391,-95.154173
49.333327,-95.154446
49.173336,-95.153964
48.999436,-95.154173
48.999973,-95.266555
48.999718,-97.219936
48.999436,-97.502791
48.999436,-97.635836
49,-97.801936
49.000273,-97.969164
49.000273,-98.269164
48.999436,-98.502227
49,-98.868609
48.999436,-99.335555
49,-99.835555
49,-100.002227
48.999718,-100.501955
49,-101.069164
49.000273,-101.302227
48.998791,-101.367236
48.999436,-101.468891
49,-102.168873
48.999436,-102.335564
49.000273,-102.535555
48.999436,-102.768336
48.999436,-103.035282
48.999436,-103.168327
49,-103.268891
49.000273,-103.435546
48.999436,-103.535282
48.999436,-103.735282
49.000254,-104.0331
48.999718,-104.135273
48.999436,-104.335009
48.999436,-104.835009
48.999436,-105.0014
49,-105.268336
48.999436,-105.702218
48.999436,-105.935546
48.999436,-106.034727
48.999436,-106.135273
48.999436,-106.268627
48.999436,-106.468064
48.999436,-106.735546
49,-107.335282
49,-107.435
48.999436,-107.634746
48.999436,-107.735546
48.999436,-107.8011
48.999436,-108.168873
48.999436,-108.335009
48.999436,-108.534727
48.999436,-108.667773
48.999436,-108.834727
48.999436,-109.334727
48.999436,-109.634746
48.999436,-109.801936
48.999718,-109.967773
49.0006,-109.999655
48.999436,-110.101391
48.999436,-110.201109
49,-110.301664
49,-110.367764
49,-110.501109
49,-110.667773
48.999436,-110.768627
48.999436,-111.368327
48.999436,-111.8011
48.999436,-112.034727
48.999436,-112.168327
49,-112.234736
49,-112.335009
49,-112.435
49,-112.535
49,-112.601673
49,-112.934718
49,-113.034436
48.999436,-113.234164
48.999436,-113.368327
48.999436,-113.5675
48.999436,-114.034436
49.0006,-114.059864
48.999436,-114.335009
48.999436,-114.4675
49,-114.534727
49,-114.6339
48.999436,-114.901109
48.999436,-115.034155
48.999436,-115.1675
49,-115.368055
49,-115.468064
49,-115.567227
48.999436,-115.601391
48.999436,-115.734446
48.999718,-116.048336
48.999718,-117.0014
49.003127,-117.036618
48.999718,-117.067227
48.999436,-117.200846
49,-117.234736
49,-117.300555
49,-117.5675
49,-117.834446
48.999436,-117.867491
48.999436,-118.000836
48.999436,-118.134173
48.999436,-118.368055
48.999436,-118.767773
48.999436,-118.9675
48.999436,-119.134173
48.999436,-119.267227
48.999436,-119.467773
48.999436,-119.867491
48.999436,-119.934155
48.999436,-120.034155
48.999436,-120.534727
48.999718,-121.084973
49,-122.100564
49,-122.333891
49,-122.433609
49,-122.566673
49,-122.7
48.999436,-122.7603
49.006936,-122.822364
49.031864,-122.875264
49.054227,-122.872555
49.079127,-122.867564
49.087209,-122.909427
49.0825,-122.941673
49.047082,-123.030555
49.025336,-123.047846
49.005273,-123.039173
48.999436,-123.034318
48.999436,-123.093746
49.036664,-123.113327
49.107773,-123.143627
49.125409,-123.207364
49.2725,-123.247909
49.283936,-123.0945
49.281945,-123.009336
49.284164,-122.943327
49.290827,-122.918064
49.345273,-122.877082
49.438118,-122.855136
49.448045,-122.875618
49.400409,-122.882491
49.360545,-122.9014
49.342218,-122.915555
49.328045,-122.931382
49.319545,-123.005391
49.312882,-123.040973
49.314382,-123.071809
49.338882,-123.236391
49.384718,-123.254182
49.526454,-123.251109
49.615718,-123.201618
49.682836,-123.153955
49.701173,-123.165618
49.647145,-123.246518
49.602064,-123.268418
49.561382,-123.343336
49.554291,-123.387773
49.538327,-123.430282
49.5084,-123.491664
49.462009,-123.487846
49.445964,-123.473746
49.4143,-123.480336
49.385473,-123.516536
49.382354,-123.540273
49.398745,-123.6036
49.425273,-123.675555
49.458327,-123.775009
49.467773,-123.858327
49.468882,-123.890491
49.511936,-123.961682
49.541664,-123.9886
49.641518,-124.070009
49.671109,-124.059155
49.716518,-124.030555
49.7311,-124.0132
49.740964,-123.992773
49.745682,-123.966109
49.740682,-123.938046
49.683327,-123.876936
49.622209,-123.831127
49.583945,-123.8232
49.510136,-123.7916
49.509754,-123.765255
49.537773,-123.753891
49.576036,-123.770627
49.605436,-123.736964
49.624936,-123.682118
49.634991,-123.6389
49.639164,-123.615009
49.672218,-123.555127
49.697109,-123.535764
49.690409,-123.555264
49.678464,-123.578755
49.652045,-123.6832
49.645545,-123.744946
49.643536,-123.806382
49.7761,-123.934718
49.7925,-123.92
49.834054,-123.8802
49.872418,-123.872836
49.923464,-123.892436
49.9302,-123.924646
49.939991,-123.945273
49.957627,-123.956809
49.991573,-123.926227
50.016654,-123.877518
50.022991,-123.849973
50.042354,-123.802218
50.085064,-123.748964
50.154573,-123.825982
50.163318,-123.846946
50.210927,-123.987209
50.175,-123.953755
50.160964,-123.930546
50.154436,-123.896946
50.148182,-123.877209
50.090691,-123.813609
50.057882,-123.870118
50.039882,-123.916
50.029218,-123.954655
50.002218,-123.9984
49.943327,-123.991864
49.911518,-123.973464
49.895827,-123.9514
49.872773,-123.914173
49.830127,-123.924309
49.803745,-123.982218
49.810545,-124.004182
49.847518,-124.008327
49.918009,-124.0351
49.872627,-124.070355
49.840454,-124.060064
49.7975,-124.087364
49.779718,-124.145555
49.773182,-124.181382
49.768054,-124.270282
49.763473,-124.408891
49.767636,-124.432782
49.805618,-124.520964
49.839436,-124.529727
49.874436,-124.571955
49.883045,-124.591382
49.899436,-124.632218
49.934991,-124.702791
49.958327,-124.741946
49.985827,-124.773064
50.020273,-124.803327
50.063918,-124.818091
50.036382,-124.767227
49.995545,-124.703336
50.070273,-124.668064
50.179164,-124.616946
50.240409,-124.602909
50.283327,-124.635
50.303882,-124.665009
50.323809,-124.713064
50.387636,-124.654864
50.398327,-124.6261
50.402773,-124.601936
50.398491,-124.574636
50.394854,-124.5418
50.399991,-124.52
50.434436,-124.427355
50.456382,-124.390836
50.495927,-124.356518
50.479609,-124.400482
50.462209,-124.427491
50.432209,-124.518336
50.413382,-124.593036
50.375545,-124.711673
50.351936,-124.739164
50.314991,-124.809582
50.309436,-124.83
50.309718,-124.850564
50.325273,-124.939164
50.317773,-125.063891
50.320973,-125.075291
50.347636,-125.087018
50.481036,-125.045064
50.484164,-125.018064
50.499573,-124.9682
50.560545,-124.880827
50.588182,-124.858891
50.691373,-124.854446
50.765,-124.868882
50.814573,-124.872773
50.885964,-124.787846
50.919582,-124.806936
50.932136,-124.856736
50.834718,-124.924436
50.775273,-124.944991
50.699436,-124.912218
50.621582,-124.904518
50.596382,-124.928882
50.540836,-125.026946
50.498473,-125.101809
50.477345,-125.116727
50.438045,-125.117464
50.412764,-125.182846
50.419018,-125.204718
50.462209,-125.246109
50.479718,-125.336118
50.469436,-125.412636
50.458327,-125.451518
50.456382,-125.488327
50.497582,-125.548482
50.627209,-125.532227
50.657145,-125.509791
50.6668,-125.474727
50.676936,-125.453755
50.7111,-125.432491
50.711245,-125.467991
50.665964,-125.5425
50.642627,-125.5611
50.612282,-125.571055
50.5652,-125.581846
50.536664,-125.586236
50.487909,-125.611309
50.443454,-125.644446
50.429509,-125.703682
50.499027,-125.855691
50.4736,-125.930282
50.468882,-125.960409
50.470827,-126.063318
50.484991,-126.159155
50.490273,-126.193327
50.516309,-126.276946
50.536282,-126.226709
50.557364,-126.186127
50.591382,-126.238055
50.609718,-126.251682
50.627354,-126.270209
50.661964,-126.017391
50.664045,-125.908564
50.682209,-125.738327
50.704709,-125.693882
50.752082,-125.620136
50.867909,-125.540418
50.941482,-125.507855
51.0493,-125.558609
51.075545,-125.587373
51.087773,-125.610818
51.0902,-125.6373
51.0661,-125.638064
50.974709,-125.583327
50.898882,-125.610282
50.771382,-125.6911
50.735545,-125.731109
50.707218,-125.815273
50.688664,-125.963836
50.681536,-126.135564
50.703464,-126.212018
50.753882,-126.111655
50.855827,-126.198882
50.858045,-126.269446
50.855273,-126.3761
50.846936,-126.400282
50.8252,-126.431591
50.816382,-126.493327
50.840336,-126.557291
50.879018,-126.555546
50.899991,-126.533755
50.9177,-126.4884
50.909782,-126.462291
50.901654,-126.363336
50.898609,-126.246382
50.903118,-126.211255
50.922218,-126.179718
50.948045,-126.1793
50.940409,-126.202646
50.9286,-126.222218
50.923327,-126.245536
50.925273,-126.308609
50.937354,-126.4193
50.902218,-126.573127
50.867218,-126.669591
50.8761,-126.721655
50.912491,-126.812773
50.904018,-126.9107
50.903882,-127.014718
50.910273,-127.048046
50.921382,-127.085564
50.931109,-127.112209
50.922218,-127.173146
50.885273,-127.062764
50.8681,-127.013246
50.8666,-126.968782
50.818473,-127.018609
50.819718,-127.040282
50.833736,-127.064927
50.862209,-127.132764
50.896664,-127.243609
50.906936,-127.334446
50.926382,-127.398618
50.940545,-127.430555
51.005691,-127.537427
51.098327,-127.498891
51.097491,-127.477491
51.082773,-127.435818
51.068327,-127.400982
51.057491,-127.374855
51.051654,-127.354446
51.048336,-127.330564
51.041245,-127.2393
51.040836,-127.218609
51.043882,-127.096118
51.060882,-126.989146
51.067054,-126.9484
51.0728,-126.870064
51.065882,-126.821727
51.112636,-126.689309
51.154573,-126.6516
51.190336,-126.657636
51.187909,-126.679791
51.160754,-126.687491
51.132764,-126.7175
51.093064,-126.849727
51.084936,-126.927891
51.060273,-127.141109
51.0568,-127.199582
51.056936,-127.238327
51.060273,-127.333764
51.063327,-127.359164
51.068054,-127.388609
51.116118,-127.501291
51.108082,-127.533764
51.1,-127.556109
51.092073,-127.640682
51.098191,-127.673046
51.165545,-127.789991
51.199718,-127.795973
51.228736,-127.785973
51.249436,-127.761946
51.290136,-127.5964
51.293054,-127.565555
51.294445,-127.539991
51.291936,-127.4514
51.282491,-127.403609
51.2743,-127.370136
51.288609,-127.220555
51.298609,-127.203891
51.328464,-127.132573
51.3575,-127.117764
51.383427,-127.121036
51.358045,-127.144173
51.325273,-127.185273
51.315827,-127.208346
51.306382,-127.2475
51.300827,-127.285564
51.298882,-127.367491
51.302218,-127.395846
51.315827,-127.452218
51.341664,-127.462782
51.330554,-127.562227
51.321173,-127.767564
51.349991,-127.783336
51.382909,-127.734291
51.390827,-127.688882
51.408045,-127.650555
51.468318,-127.551664
51.532982,-127.514246
51.563882,-127.521118
51.590827,-127.5157
51.6143,-127.496391
51.629991,-127.444446
51.645,-127.3761
51.651382,-127.325846
51.662491,-127.233318
51.668054,-127.095836
51.656654,-126.943982
51.649491,-126.883773
51.641936,-126.708055
51.650127,-126.6593
51.679991,-126.62
51.7161,-126.606455
51.7718,-126.637509
51.792218,-126.660282
51.769436,-126.665973
51.739854,-126.6582
51.703327,-126.644864
51.664573,-126.698055
51.682436,-126.915218
51.6886,-126.971046
51.697773,-127.053882
51.697773,-127.075009
51.694436,-127.140555
51.683327,-127.274173
51.667773,-127.407909
51.675236,-127.4375
51.731936,-127.427491
51.7736,-127.361309
51.857945,-127.347255
51.777218,-127.448336
51.706936,-127.571955
51.677773,-127.585564
51.627491,-127.546391
51.541245,-127.559864
51.514164,-127.577782
51.459573,-127.638064
51.4575,-127.659155
51.459018,-127.719236
51.4927,-127.751391
51.504436,-127.712782
51.560273,-127.787218
51.6686,-127.876109
51.803054,-127.889727
51.855409,-127.885427
51.900891,-127.864773
51.923327,-127.826809
51.939845,-127.793055
51.946936,-127.766109
51.949718,-127.738055
51.953882,-127.664436
52.050064,-127.651455
52.092909,-127.625546
52.129154,-127.580291
52.147218,-127.525555
52.151654,-127.499446
52.144645,-127.471118
52.104227,-127.471664
52.094227,-127.513064
52.099991,-127.543891
52.099854,-127.567218
52.091664,-127.586673
52.034164,-127.613746
52.0368,-127.590146
52.125964,-127.427227
52.176445,-127.451455
52.216936,-127.3761
52.224709,-127.354173
52.230273,-127.331391
52.2295,-127.294018
52.250545,-127.242355
52.290836,-127.193046
52.309154,-127.174646
52.309154,-127.042773
52.303745,-127.007155
52.271664,-126.964446
52.244918,-126.938746
52.128045,-126.8275
52.078609,-126.751955
52.044445,-126.711936
52.026382,-126.692627
51.990891,-126.675409
52.035273,-126.667009
52.113054,-126.738055
52.132491,-126.763636
52.169018,-126.824173
52.181936,-126.863609
52.210273,-126.903609
52.303882,-126.940827
52.323527,-126.932427
52.350827,-126.873609
52.364582,-126.817509
52.3702,-126.7791
52.371518,-126.7343
52.390827,-126.757655
52.395545,-126.792773
52.372354,-126.918191
52.365136,-126.944564
52.342973,-126.971309
52.334991,-127.002791
52.334991,-127.0825
52.350273,-127.149446
52.380818,-127.186391
52.453045,-127.228055
52.509991,-127.235755
52.553882,-127.191673
52.615827,-127.073891
52.626936,-127.004464
52.635964,-126.985409
52.722627,-126.922773
52.833673,-126.974164
52.836654,-127.019582
52.816245,-127.013064
52.718464,-126.982009
52.645209,-127.047
52.609436,-127.134455
52.557773,-127.240546
52.545827,-127.257236
52.502009,-127.278409
52.470473,-127.261255
52.433891,-127.333455
52.424427,-127.400827
52.395482,-127.465418
52.362073,-127.489355
52.293327,-127.614991
52.274709,-127.721391
52.276454,-127.7416
52.248882,-127.804718
52.224164,-127.842773
52.212564,-127.857255
52.223318,-127.873046
52.278882,-127.905273
52.502982,-127.870064
52.511454,-127.893391
52.429218,-127.927255
52.405418,-127.909264
52.323191,-127.9666
52.337418,-128.007018
52.397491,-128.0582
52.450827,-128.067646
52.474573,-128.055282
52.491518,-128.037227
52.508609,-128.009464
52.519164,-127.965973
52.5477,-127.890773
52.577354,-127.883673
52.538745,-128.035
52.497718,-128.102327
52.465545,-128.118318
52.422218,-128.148346
52.326382,-128.229155
52.272418,-128.295818
52.291382,-128.393891
52.380273,-128.329709
52.400273,-128.285846
52.400618,-128.259946
52.4702,-128.222
52.533954,-128.234927
52.560827,-128.240555
52.671109,-128.185273
52.719982,-128.145846
52.757218,-128.120546
52.876382,-128.131655
52.8543,-128.172518
52.807073,-128.234218
52.799436,-128.274446
52.800273,-128.300291
52.805545,-128.34
52.8175,-128.426118
52.820827,-128.438609
52.886864,-128.493946
52.963054,-128.506409
53.019991,-128.515564
53.131936,-128.539736
53.202218,-128.625546
53.191482,-128.672046
53.195545,-128.701109
53.241518,-128.791536
53.279718,-128.853882
53.294718,-128.867918
53.316382,-128.878327
53.374382,-128.885591
53.424964,-128.887982
53.4536,-128.921864
53.502773,-128.959164
53.553182,-128.969573
53.561554,-128.786318
53.485264,-128.692509
53.413882,-128.558627
53.396664,-128.523618
53.414573,-128.4456
53.429827,-128.429509
53.459991,-128.189727
53.454718,-128.154036
53.448873,-128.131927
53.4368,-128.099564
53.394118,-128.070818
53.369291,-128.034882
53.347054,-128.005982
53.315409,-127.951873
53.273609,-127.956109
53.2543,-127.948609
53.237173,-127.870927
53.273682,-127.9226
53.293327,-127.932973
53.324454,-127.925
53.353882,-127.988055
53.431382,-128.071655
53.451936,-128.093873
53.4811,-128.126918
53.484018,-128.1743
53.478327,-128.301391
53.499154,-128.454509
53.486654,-128.485882
53.479736,-128.544173
53.621236,-128.814846
53.653391,-128.814591
53.675554,-128.784182
53.733327,-128.7728
53.772209,-128.792355
53.795827,-128.770573
53.842854,-128.669418
53.837564,-128.646
53.840964,-128.598736
53.838536,-128.476718
53.857354,-128.502073
53.858818,-128.541673
53.868545,-128.617264
53.886127,-128.662855
53.909191,-128.678864
53.925691,-128.663791
53.954991,-128.643773
54.029782,-128.606173
53.993673,-128.687091
53.938627,-128.726609
53.874991,-128.799436
53.787218,-128.915282
53.774709,-128.931946
53.762218,-128.983609
53.713745,-129.117555
53.640273,-129.2175
53.610754,-129.237355
53.537218,-129.236936
53.500827,-129.231382
53.459018,-129.234709
53.4336,-129.237491
53.379154,-129.2728
53.384991,-129.303346
53.397491,-129.333891
53.407773,-129.353609
53.515,-129.518618
53.587773,-129.629155
53.630273,-129.686127
53.747218,-129.830836
53.765273,-129.861118
53.798336,-129.912782
53.884991,-130.047655
53.944291,-130.100264
54.068882,-130.091091
54.124918,-130.070073
54.150964,-130.049164
54.215273,-129.856246
54.219436,-129.831936
54.2106,-129.782055
54.200773,-129.726382
54.192682,-129.692473
54.180964,-129.638746
54.178918,-129.614164
54.185818,-129.591946
54.239364,-129.474291
54.243045,-129.515155
54.225409,-129.564591
54.222354,-129.6853
54.234764,-129.776555
54.238182,-129.845827
54.235264,-129.871373
54.203882,-129.973464
54.192764,-129.991673
54.173045,-130.037509
54.154991,-130.117909
54.193318,-130.191682
54.258609,-130.228055
54.295,-130.238591
54.346309,-130.2755
54.318009,-130.3087
54.328327,-130.340818
54.330273,-130.391391
54.337627,-130.455409
54.364718,-130.481109
54.401654,-130.483891
54.433182,-130.474991
54.496654,-130.433627
54.562491,-130.429991
54.6202,-130.437909
54.628745,-130.411882
54.619991,-130.382509
54.578554,-130.332155
54.528382,-130.281682
54.471927,-130.222782
54.338045,-130.060409
54.323045,-130.029036
54.311654,-129.9879
54.319645,-129.960127
54.325273,-129.982482
54.342282,-130.037491
54.441936,-130.1478
54.586273,-130.313827
54.639991,-130.369718
54.661382,-130.371373
54.679436,-130.3557
54.689854,-130.332364
54.708673,-130.232755
54.700336,-130.160282
54.671664,-130.101109
54.646864,-130.065827
54.623045,-130.026946
54.614718,-130.000582
54.609991,-129.980836
54.6075,-129.959991
54.605554,-129.910282
54.621936,-129.968318
54.632764,-130.004455
54.641936,-130.028073
54.728809,-130.199646
54.854091,-130.167909
54.956382,-130.052091
54.965273,-130.031955
54.970818,-129.941609
54.966491,-129.914809
54.983736,-129.645491
55.000136,-129.623746
55.006945,-129.799991
55.005545,-129.877
54.997082,-129.909882
55.013345,-129.981473
55.066936,-129.975555
55.095682,-129.958891
55.210545,-129.8475
55.3386,-129.726655
55.412209,-129.663009
55.4361,-129.640291
55.443882,-129.613736
55.443882,-129.584718
55.439018,-129.5325
55.444436,-129.508636
55.470754,-129.478182
55.458045,-129.628618
55.470318,-129.682618
55.453036,-129.707736
55.566664,-129.786955
55.498191,-129.782636
55.479427,-129.772246
55.356664,-129.7814
55.286527,-129.815709
55.1586,-129.915009
55.036382,-130.028355
54.992564,-130.078809
54.993945,-130.109027
55.013882,-130.127773
55.080482,-130.160627
55.145409,-130.116382
55.189991,-130.072373
55.206109,-130.042236
55.285409,-129.946382
55.308882,-129.960536
55.370827,-130.008636
55.561527,-130.102627
55.735964,-130.128309
55.776591,-130.114855
55.804018,-130.085127
55.819854,-130.061246
55.838327,-130.039464
55.922491,-129.966109
55.926591,-129.995409
55.909182,-130.015073
55.909991,-130.014736
56.024854,-130.014464
56.075554,-130.053891
56.118045,-130.088591
56.090273,-130.229155
56.123882,-130.365264
56.206382,-130.447509
56.235264,-130.461946
56.239436,-130.484709
56.246382,-130.532773
56.25,-130.560718
56.258609,-130.6272
56.325554,-130.720555
56.353054,-130.755864
56.3661,-130.774446
56.374436,-130.847227
56.382491,-130.920009
56.400827,-131.062773
56.424163,-131.125827
56.434718,-131.144473
56.445263,-131.164736
56.469154,-131.213318
56.500545,-131.290009
56.509991,-131.314455
56.599436,-131.548618
56.603327,-131.578891
56.602218,-131.611118
56.5984,-131.824373
56.718882,-131.858036
56.795827,-131.861727
56.866663,-132.103055
56.893609,-132.091945
56.959718,-132.061955
57.013054,-132.036682
57.036382,-132.0275
57.068054,-132.2211
57.089154,-132.324236
57.168882,-132.2614
57.204709,-132.226655
57.354436,-132.354155
57.375127,-132.374436
57.435263,-132.451109
57.4511,-132.471927
57.470409,-132.4982
57.583327,-132.619445
57.720127,-132.762845
57.751936,-132.786664
57.771382,-132.795973
57.798045,-132.8159
57.859436,-132.877345
57.909436,-132.9332
57.933327,-132.964718
57.951663,-132.994991
57.982909,-133.038609
57.997073,-133.055555
58.012218,-133.070827
58.040554,-133.091245
58.085754,-133.1084
58.135827,-133.136964
58.180127,-133.189864
58.196382,-133.2114
58.211382,-133.233609
58.257218,-133.306118
58.280545,-133.361118
58.359991,-133.4303
58.400273,-133.408909
58.412063,-133.387909
58.459163,-133.429991
58.528045,-133.5589
58.644718,-133.735809
58.709991,-133.808345
58.7261,-133.826936
58.808327,-134.087491
58.854436,-134.238327
58.925473,-134.3275
58.9711,-134.325564
59.0536,-134.382782
59.129091,-134.466736
59.132209,-134.532227
59.130545,-134.566409
59.185545,-134.650845
59.207491,-134.673482
59.243327,-134.688045
59.250273,-134.738891
59.279991,-134.951936
59.426936,-135.091673
59.444709,-135.079709
59.458045,-135.063327
59.4693,-135.028136
59.498882,-135.017791
59.540554,-135.015018
59.5675,-135.014464
59.621373,-135.097227
59.622209,-135.126509
59.627209,-135.154173
59.636936,-135.177491
59.726654,-135.336118
59.801936,-135.4736
59.793882,-135.506136
59.705554,-135.823336
59.669154,-135.949155
59.657491,-136.071382
59.651654,-136.120818
59.646663,-136.16
59.639436,-136.207764
59.6125,-136.310545
59.601663,-136.345127
59.5836,-136.298336
59.561382,-136.239164
59.525827,-136.233891
59.4736,-136.296527
59.452491,-136.371645
59.469709,-136.463618
59.414154,-136.464173
59.372218,-136.462491
59.295963,-136.462627
59.255827,-136.486527
59.186382,-136.558345
59.163318,-136.583891
59.164709,-136.611391
59.165263,-136.719727
59.165263,-136.8089
59.131936,-136.888336
59.109436,-136.941955
59.098327,-136.969727
59.077491,-137.033082
59.0061,-137.251682
58.989991,-137.296109
58.9811,-137.314182
58.965545,-137.3389
58.928327,-137.392791
58.912763,-137.423891
58.907491,-137.445009
58.906654,-137.4718
58.914436,-137.497636
58.937909,-137.506318
58.964154,-137.497218
58.990273,-137.483736
59.041382,-137.499145
59.143054,-137.545291
59.186936,-137.5661
59.2386,-137.590818
59.408045,-137.910282
59.516663,-138.117764
59.613054,-138.303618
59.708327,-138.491091
59.732209,-138.538609
59.774163,-138.615818
59.810127,-138.650982
59.838391,-138.667009
59.866936,-138.675018
59.906936,-138.690273
59.9786,-138.971927
59.997491,-139.047791
60.041382,-139.116391
60.070273,-139.161409
60.095554,-139.1864
60.154991,-139.155273
60.2011,-139.129455
60.2875,-139.082218
60.344718,-139.066882
60.344709,-139.519473
60.340545,-139.676664
60.2925,-139.771664
60.244436,-139.866391
60.220827,-139.913055
60.187763,-139.979427
60.193882,-140.005582
60.309718,-140.450836
60.283882,-140.471927
60.251245,-140.4975
60.222218,-140.521391
60.297773,-140.946382
60.307209,-140.995545
60.366663,-141.000582
60.399436,-141.001127
60.933054,-141.000309
60.966382,-141.001682
62.733045,-141.000309
63.1,-141.0014
63.832773,-141.001955
63.966382,-141.000309
64.199709,-141.000309
65.132754,-141.001955
65.166091,-141.000309
65.232754,-141.000309
65.699418,-141.001955
66.099427,-141.001955
66.499418,-141.001682
66.666382,-141.000855
66.866091,-141.000582
67.066373,-141.001682
67.299145,-141.002227
67.532482,-141.000582
67.732754,-141
67.865818,-141.001955
68.065809,-141.001955
68.232754,-141.001955
68.532763,-141.001682
68.965545,-141.000855
69.432482,-141.000582
69.532209,-141.000855
69.642363,-141.002991
69.642763,-140.982209
69.639163,-140.909455
69.634436,-140.824582
69.6272,-140.795291
69.621645,-140.770018
69.617754,-140.738309
69.608318,-140.615536
69.599427,-140.488309
69.5961,-140.396118
69.596645,-140.261409
69.600818,-140.218873
69.606373,-140.179445
69.614991,-140.129155
69.617763,-140.092636
69.618727,-139.935136
69.616654,-139.888336
69.606645,-139.810545
69.6022,-139.781127
69.575545,-139.605255
69.570827,-139.576109
69.580273,-139.677373
69.590954,-139.763627
69.5811,-139.731655
69.559418,-139.606655
69.556091,-139.573055
69.553863,-139.535
69.536373,-139.351655
69.510818,-139.143064
69.503609,-139.112364
69.486509,-139.0968
69.454991,-139.055355
69.411236,-138.966382
69.399991,-138.939455
69.384718,-138.882755
69.373309,-138.833618
69.364154,-138.799164
69.350118,-138.760282
69.291363,-138.643891
69.270682,-138.619018
69.253045,-138.606091
69.229154,-138.449982
69.192336,-138.261536
69.173309,-138.218873
69.159991,-138.177218
69.150818,-138.143336
