China,
Lat,Lon
42.077491,106.122482
42.201664,106.496372
42.295545,106.781936
42.300273,106.854709
42.310818,106.9861
42.315827,107.017763
42.359991,107.2625
42.410545,107.277209
42.466245,107.475818
42.463045,107.496509
42.449709,107.522763
42.430827,107.544845
42.415691,107.563045
42.408327,107.907763
42.458882,108.224427
42.462345,108.249445
42.437073,108.306645
42.442218,108.527772
42.422218,108.679982
42.399991,108.847072
42.458327,109
42.449436,109.098036
42.429991,109.310672
42.447773,109.320827
42.450545,109.3936
42.456518,109.514009
42.555827,109.6897
42.575827,109.743872
42.641109,109.934972
42.642464,110
42.645764,110.106372
42.673809,110.133391
42.750309,110.361191
42.777773,110.440536
42.797773,110.448863
42.8461,110.471918
42.870545,110.515545
42.896664,110.5647
42.939991,110.623027
42.956654,110.639972
43.003327,110.6736
43.0536,110.689972
43.094154,110.742754
43.202218,110.871372
43.316936,110.9897
43.359164,111.076927
43.405264,111.225809
43.432209,111.326663
43.494436,111.502772
43.543327,111.6386
43.649718,111.757218
43.672491,111.783863
43.674164,111.897218
43.692218,111.958327
43.712209,111.964427
43.769573,111.976791
43.835264,111.959718
43.938882,111.879436
43.996382,111.808027
44.033882,111.717482
44.050136,111.676645
44.174709,111.556927
44.243327,111.524991
44.332836,111.429418
44.375273,111.421372
44.419018,111.429009
44.439154,111.438863
44.4586,111.4586
44.476382,111.475536
44.498882,111.496091
44.521382,111.515827
44.570273,111.555545
44.596936,111.5686
44.620545,111.571663
44.648609,111.570545
44.677082,111.5679
44.774164,111.630809
44.973045,111.765263
45.000545,111.784991
45.049436,111.873027
45.091664,111.980818
45.100545,112.051091
45.0911,112.083882
45.075273,112.097209
45.071382,112.230818
45.067773,112.3647
45.080554,112.4272
45.033609,112.500263
44.993745,112.5565
44.9511,112.592482
44.926382,112.607482
44.8461,112.853045
44.795127,113.143045
44.788609,113.242482
44.777218,113.511109
44.752491,113.551936
44.745273,113.638045
44.793054,113.722209
44.810273,113.744709
44.861664,113.817209
44.922764,113.916927
44.924018,113.969982
44.925,113.990809
44.929436,114.022772
44.939154,114.075545
44.980273,114.1311
44.9961,114.145536
45.070827,114.243045
45.129436,114.3372
45.143054,114.3586
45.206109,114.454009
45.322773,114.541091
45.348882,114.543318
45.389436,114.545254
45.440545,114.743045
45.410273,114.844991
45.382764,114.938027
45.384991,114.969436
45.403882,115.174427
45.400545,115.294709
45.398882,115.392209
45.414154,115.4747
45.4586,115.701927
45.545545,115.800809
45.635827,115.937191
45.685545,116.031372
45.683182,116.0886
45.681109,116.1122
45.693318,116.149991
45.708745,116.189563
45.721927,116.2104
45.808945,116.280063
45.843182,116.268463
45.876309,116.239291
45.900964,116.236091
45.950682,116.264991
45.996109,116.294009
46.083745,116.359145
46.1125,116.384163
46.141382,116.419282
46.168054,116.459427
46.225264,116.540818
46.252564,116.569991
46.295827,116.585536
46.327236,116.6718
46.331109,116.758609
46.351109,116.777063
46.383045,116.819027
46.393609,116.841663
46.383882,116.902209
46.361936,117.0786
46.364436,117.370818
46.399018,117.382209
46.418882,117.375527
46.4575,117.392763
46.527773,117.443863
46.570691,117.424982
46.605827,117.601927
46.5511,117.632754
46.513882,117.716663
46.536454,117.845545
46.564091,117.862972
46.581664,117.876082
46.605136,117.908454
46.619436,117.933591
46.678045,118.117482
46.7311,118.290818
46.736382,118.314709
46.719573,118.409572
46.699291,118.436645
46.694291,118.456236
46.686654,118.774636
46.716727,118.787554
46.763254,118.841718
46.772009,118.8665
46.769718,118.886936
46.742218,118.971918
46.717209,119.019709
46.693182,119.038518
46.672664,119.0706
46.666664,119.091663
46.620964,119.300536
46.614436,119.363036
46.617773,119.395545
46.626936,119.4172
46.636527,119.441082
46.639164,119.462772
46.634718,119.535809
46.623045,119.652627
46.604164,119.679282
46.598945,119.706791
46.613609,119.751391
46.656654,119.854709
46.676945,119.898036
46.715127,119.931509
46.902218,119.922491
46.9218,119.871372
46.998054,119.798736
47.019027,119.789991
47.083045,119.789045
47.109991,119.775272
47.166518,119.727482
47.219436,119.6561
47.241382,119.625527
47.321382,119.498027
47.356945,119.439145
47.370573,119.4067
47.419718,119.338318
47.462209,119.340818
47.509436,119.241091
47.533882,119.149427
47.634154,119.131345
47.664982,119.124972
47.685818,119.0558
47.710545,118.972209
47.756382,118.819763
47.772773,118.767291
47.878891,118.667209
47.940845,118.608018
47.994754,118.539336
48.003882,118.394145
48.029991,118.230272
48.013054,118.055545
48.018373,117.879545
48.015273,117.838318
48.011245,117.804554
47.894009,117.662182
47.874154,117.641345
47.849982,117.616482
47.657418,117.382672
47.657409,117.352463
47.669154,117.327754
47.806582,117.113436
47.888045,116.874691
47.881936,116.792763
47.8761,116.726927
47.857218,116.592209
47.845273,116.507763
47.858891,116.368591
47.878182,116.262363
47.821936,116.115536
47.804436,116.097209
47.752218,116.039963
47.690127,115.966082
47.691864,115.923118
47.917491,115.594409
48.143527,115.549072
48.173045,115.621372
48.252491,115.835818
48.273882,115.834427
48.3061,115.831672
48.338327,115.828872
48.403045,115.822218
48.520545,115.8111
48.663882,115.9422
48.690545,115.968045
48.815827,116.084154
48.868045,116.059009
48.975545,116.129963
49.199154,116.279982
49.301654,116.349154
49.422491,116.431091
49.524709,116.500545
49.626654,116.570263
49.738045,116.646654
49.830464,116.711382
49.824164,116.720827
49.809436,116.752209
49.733045,116.9236
49.716382,116.961382
49.709436,116.983045
49.652491,117.169982
49.641936,117.209991
49.636109,117.234709
49.6311,117.259427
49.626654,117.287491
49.624164,117.318327
49.624718,117.3547
49.626654,117.434418
49.623045,117.494427
49.6143,117.525272
49.5961,117.573318
49.535,117.738591
49.518182,117.794845
49.520573,117.874709
49.604291,118.049427
49.668882,118.172209
49.690964,118.205963
49.778327,118.365809
49.841727,118.480672
49.869991,118.492336
49.896664,118.526382
49.922636,118.574572
49.948873,118.640827
49.955273,118.6747
49.949364,118.715891
49.972491,118.870818
49.986309,118.921509
49.982909,118.956236
49.976936,119.000263
49.983045,119.066791
49.990445,119.099636
49.994991,119.135818
50.001391,119.174145
50.017082,119.216582
50.096309,119.321027
50.150191,119.346482
50.193264,119.345945
50.210409,119.329009
50.275273,119.330054
50.330273,119.359991
50.346173,119.347963
50.347773,119.289982
50.341236,119.253118
50.345273,119.198318
50.352773,119.176654
50.390273,119.1386
50.412554,119.166454
50.410818,119.204154
50.440964,119.238036
50.470545,119.255545
50.514164,119.263318
50.597491,119.294145
50.633327,119.3611
50.696236,119.4588
50.749018,119.506027
50.793609,119.516663
50.846382,119.519436
50.902354,119.520818
50.972764,119.589709
50.997918,119.643872
51.003654,119.665
51.018436,119.688763
51.036664,119.709991
51.076518,119.747891
51.168736,119.780263
51.1886,119.766245
51.213609,119.776091
51.269154,119.815463
51.287182,119.864318
51.389991,119.956645
51.423609,119.971363
51.466727,119.975191
51.493045,119.983045
51.620827,120.064145
51.664218,120.1077
51.666654,120.161582
51.6861,120.1972
51.712491,120.222209
51.773045,120.310254
51.8786,120.491645
51.895273,120.557482
51.9036,120.621372
51.914345,120.652027
51.979991,120.710963
52.115,120.776654
52.157627,120.781791
52.210545,120.751663
52.251664,120.721918
52.298673,120.652545
52.344227,120.625909
52.405273,120.663736
52.428464,120.683309
52.542664,120.712172
52.630818,120.465
52.637218,120.440263
52.615545,120.289427
52.605136,120.254436
52.586382,120.210536
52.579818,120.185582
52.578873,120.161909
52.588045,120.081927
52.606827,120.0406
52.641473,120.025745
52.768191,120.031436
52.806854,120.116836
52.807209,120.148863
52.809718,120.168736
52.857082,120.268736
52.897773,120.330554
52.925282,120.350691
53.020073,120.469454
53.077218,120.563327
53.159154,120.693863
53.263745,120.830691
53.279782,120.866509
53.291382,121.066091
53.278536,121.107127
53.272491,121.129963
53.269991,121.180545
53.271518,121.211936
53.291109,121.271927
53.312073,121.313454
53.319164,121.3336
53.315709,121.414291
53.316109,121.424136
53.323818,121.473791
53.333054,121.523036
53.339991,121.552754
53.347773,121.581936
53.3661,121.636109
53.4011,121.777482
53.413045,121.829991
53.415827,121.855554
53.422218,121.953454
53.421109,121.983045
53.413973,122.026091
53.412909,122.061436
53.456936,122.246091
53.448873,122.481654
53.456654,122.612763
53.455554,122.716382
53.452354,122.765682
53.449718,122.814845
53.452218,122.840818
53.461936,122.876663
53.4786,122.9236
53.497073,123.119836
53.500545,123.153318
53.510273,123.175263
53.522764,123.193863
53.546109,123.225809
53.553745,123.254709
53.5536,123.283054
53.549436,123.314418
53.542773,123.339154
